3.62,3.55465e-08,1.82073e-06,2.77543e-05,8.66669e-17,4.50232e-14,2.37346e-07,20.0294,23.2954,70.4217,86.4443
3.64,3.83339e-08,1.95871e-06,2.99315e-05,9.00703e-17,4.64094e-14,2.39892e-07,20.0254,23.2949,70.4192,86.4242
3.66,4.11953e-08,2.10021e-06,3.21665e-05,9.35531e-17,4.78247e-14,2.425e-07,20.0214,23.2944,70.4165,86.4034
3.68,4.41263e-08,2.24501e-06,3.44557e-05,9.71144e-17,4.92691e-14,2.45168e-07,20.0172,23.2939,70.4139,86.3818
3.7,4.71222e-08,2.39288e-06,3.67957e-05,1.00753e-16,5.0743e-14,2.47897e-07,20.0129,23.2934,70.4111,86.3594
3.72,5.01782e-08,2.54358e-06,3.91826e-05,1.04467e-16,5.22465e-14,2.50686e-07,20.0086,23.2928,70.4082,86.3363
3.74,5.32895e-08,2.69687e-06,4.16128e-05,1.08257e-16,5.37797e-14,2.53533e-07,20.0041,23.2923,70.4052,86.3125
3.76,5.64512e-08,2.85251e-06,4.40822e-05,1.1212e-16,5.53429e-14,2.56438e-07,19.9996,23.2917,70.4022,86.2879
3.78,5.96582e-08,3.01025e-06,4.65871e-05,1.16054e-16,5.6936e-14,2.59401e-07,19.9949,23.2911,70.399,86.2626
3.8,6.29056e-08,3.16984e-06,4.91235e-05,1.20058e-16,5.85594e-14,2.6242e-07,19.9902,23.2905,70.3958,86.2366
3.82,6.61881e-08,3.33103e-06,5.16873e-05,1.24128e-16,6.02129e-14,2.65494e-07,19.9854,23.2898,70.3925,86.2099
3.84,6.95005e-08,3.49356e-06,5.42745e-05,1.2826e-16,6.18969e-14,2.68623e-07,19.9805,23.2892,70.3891,86.1825
3.86,7.28375e-08,3.65717e-06,5.68809e-05,1.32452e-16,6.36113e-14,2.71805e-07,19.9756,23.2885,70.3856,86.1544
3.88,7.61939e-08,3.8216e-06,5.95024e-05,1.36699e-16,6.53563e-14,2.75039e-07,19.9706,23.2878,70.382,86.1257
3.9,7.95644e-08,3.98658e-06,6.21349e-05,1.41e-16,6.71318e-14,2.78325e-07,19.9656,23.2871,70.3784,86.0963
3.92,8.29434e-08,4.15186e-06,6.47742e-05,1.45349e-16,6.8938e-14,2.8166e-07,19.9605,23.2864,70.3746,86.0662
